row_id,qid,sid,points,student_name,student_major,topic_id,topic_name,aid,assignment_name,submission_link,cid,course_name,course_dept,tid,instructor_name,instructor_dept,term
id_11222,qid_395,sid_446,10,"Corbett, Kimberly",Statistics,topic_id_141,Topic 8,aid_61,Assignment 4,raw_data_simulation_sample_file.pdf,cid_7,Exploratory Data Analysis,STAT,tid_18,"Martinez, Diana",STAT,Spring23
id_11223,qid_396,sid_446,3,"Corbett, Kimberly",Statistics,topic_id_140,Topic 7,aid_61,Assignment 4,raw_data_simulation_sample_file.pdf,cid_7,Exploratory Data Analysis,STAT,tid_18,"Martinez, Diana",STAT,Spring23
id_11224,qid_126,sid_447,4,"Banks, Ari'Yon",Statistics,topic_id_58,Topic 11,aid_20,Assignment 1,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11225,qid_127,sid_447,5,"Banks, Ari'Yon",Statistics,topic_id_58,Topic 11,aid_20,Assignment 1,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11226,qid_128,sid_447,8,"Banks, Ari'Yon",Statistics,topic_id_54,Topic 7,aid_20,Assignment 1,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11227,qid_129,sid_447,2,"Banks, Ari'Yon",Statistics,topic_id_50,Topic 3,aid_20,Assignment 1,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11228,qid_130,sid_447,3,"Banks, Ari'Yon",Statistics,topic_id_63,Topic 16,aid_20,Assignment 1,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11229,qid_131,sid_447,7,"Banks, Ari'Yon",Statistics,topic_id_63,Topic 16,aid_21,Assignment 2,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11230,qid_132,sid_447,3,"Banks, Ari'Yon",Statistics,topic_id_53,Topic 6,aid_21,Assignment 2,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11231,qid_133,sid_447,8,"Banks, Ari'Yon",Statistics,topic_id_56,Topic 9,aid_21,Assignment 2,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11232,qid_134,sid_447,7,"Banks, Ari'Yon",Statistics,topic_id_54,Topic 7,aid_21,Assignment 2,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11233,qid_135,sid_447,9,"Banks, Ari'Yon",Statistics,topic_id_52,Topic 5,aid_21,Assignment 2,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11234,qid_136,sid_447,3,"Banks, Ari'Yon",Statistics,topic_id_49,Topic 2,aid_21,Assignment 2,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11235,qid_137,sid_447,5,"Banks, Ari'Yon",Statistics,topic_id_61,Topic 14,aid_21,Assignment 2,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11236,qid_138,sid_447,2,"Banks, Ari'Yon",Statistics,topic_id_63,Topic 16,aid_22,Assignment 3,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11237,qid_139,sid_447,5,"Banks, Ari'Yon",Statistics,topic_id_63,Topic 16,aid_22,Assignment 3,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11238,qid_140,sid_447,6,"Banks, Ari'Yon",Statistics,topic_id_50,Topic 3,aid_22,Assignment 3,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11239,qid_141,sid_447,6,"Banks, Ari'Yon",Statistics,topic_id_51,Topic 4,aid_22,Assignment 3,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11240,qid_142,sid_447,9,"Banks, Ari'Yon",Statistics,topic_id_57,Topic 10,aid_22,Assignment 3,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11241,qid_143,sid_447,2,"Banks, Ari'Yon",Statistics,topic_id_55,Topic 8,aid_22,Assignment 3,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11242,qid_144,sid_447,9,"Banks, Ari'Yon",Statistics,topic_id_62,Topic 15,aid_22,Assignment 3,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11243,qid_145,sid_447,5,"Banks, Ari'Yon",Statistics,topic_id_52,Topic 5,aid_22,Assignment 3,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11244,qid_146,sid_447,0,"Banks, Ari'Yon",Statistics,topic_id_53,Topic 6,aid_23,Assignment 4,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11245,qid_147,sid_447,9,"Banks, Ari'Yon",Statistics,topic_id_48,Topic 1,aid_23,Assignment 4,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11246,qid_148,sid_447,2,"Banks, Ari'Yon",Statistics,topic_id_59,Topic 12,aid_23,Assignment 4,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11247,qid_149,sid_447,10,"Banks, Ari'Yon",Statistics,topic_id_59,Topic 12,aid_23,Assignment 4,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11248,qid_150,sid_447,4,"Banks, Ari'Yon",Statistics,topic_id_54,Topic 7,aid_23,Assignment 4,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11249,qid_151,sid_447,9,"Banks, Ari'Yon",Statistics,topic_id_55,Topic 8,aid_23,Assignment 4,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11250,qid_152,sid_447,8,"Banks, Ari'Yon",Statistics,topic_id_63,Topic 16,aid_24,Assignment 5,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11251,qid_153,sid_447,0,"Banks, Ari'Yon",Statistics,topic_id_52,Topic 5,aid_24,Assignment 5,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11252,qid_154,sid_447,5,"Banks, Ari'Yon",Statistics,topic_id_48,Topic 1,aid_24,Assignment 5,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11253,qid_155,sid_447,7,"Banks, Ari'Yon",Statistics,topic_id_58,Topic 11,aid_24,Assignment 5,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11254,qid_156,sid_447,6,"Banks, Ari'Yon",Statistics,topic_id_59,Topic 12,aid_24,Assignment 5,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11255,qid_157,sid_447,4,"Banks, Ari'Yon",Statistics,topic_id_57,Topic 10,aid_24,Assignment 5,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_11256,qid_260,sid_447,2,"Banks, Ari'Yon",Statistics,topic_id_107,Topic 18,aid_40,Assignment 1,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11257,qid_261,sid_447,7,"Banks, Ari'Yon",Statistics,topic_id_99,Topic 10,aid_40,Assignment 1,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11258,qid_262,sid_447,4,"Banks, Ari'Yon",Statistics,topic_id_111,Topic 22,aid_40,Assignment 1,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11259,qid_263,sid_447,2,"Banks, Ari'Yon",Statistics,topic_id_92,Topic 3,aid_40,Assignment 1,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11260,qid_264,sid_447,6,"Banks, Ari'Yon",Statistics,topic_id_98,Topic 9,aid_40,Assignment 1,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11261,qid_265,sid_447,6,"Banks, Ari'Yon",Statistics,topic_id_103,Topic 14,aid_40,Assignment 1,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11262,qid_266,sid_447,2,"Banks, Ari'Yon",Statistics,topic_id_105,Topic 16,aid_41,Assignment 2,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11263,qid_267,sid_447,8,"Banks, Ari'Yon",Statistics,topic_id_101,Topic 12,aid_41,Assignment 2,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11264,qid_268,sid_447,4,"Banks, Ari'Yon",Statistics,topic_id_91,Topic 2,aid_41,Assignment 2,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11265,qid_269,sid_447,7,"Banks, Ari'Yon",Statistics,topic_id_107,Topic 18,aid_41,Assignment 2,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11266,qid_270,sid_447,0,"Banks, Ari'Yon",Statistics,topic_id_90,Topic 1,aid_41,Assignment 2,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11267,qid_271,sid_447,4,"Banks, Ari'Yon",Statistics,topic_id_108,Topic 19,aid_42,Assignment 3,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11268,qid_272,sid_447,1,"Banks, Ari'Yon",Statistics,topic_id_104,Topic 15,aid_42,Assignment 3,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11269,qid_273,sid_447,8,"Banks, Ari'Yon",Statistics,topic_id_101,Topic 12,aid_42,Assignment 3,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11270,qid_274,sid_447,5,"Banks, Ari'Yon",Statistics,topic_id_106,Topic 17,aid_42,Assignment 3,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11271,qid_275,sid_447,6,"Banks, Ari'Yon",Statistics,topic_id_98,Topic 9,aid_42,Assignment 3,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11272,qid_276,sid_447,6,"Banks, Ari'Yon",Statistics,topic_id_107,Topic 18,aid_42,Assignment 3,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11273,qid_277,sid_447,9,"Banks, Ari'Yon",Statistics,topic_id_103,Topic 14,aid_43,Assignment 4,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11274,qid_278,sid_447,3,"Banks, Ari'Yon",Statistics,topic_id_96,Topic 7,aid_43,Assignment 4,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11275,qid_279,sid_447,4,"Banks, Ari'Yon",Statistics,topic_id_108,Topic 19,aid_43,Assignment 4,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11276,qid_280,sid_447,7,"Banks, Ari'Yon",Statistics,topic_id_93,Topic 4,aid_43,Assignment 4,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11277,qid_281,sid_447,8,"Banks, Ari'Yon",Statistics,topic_id_111,Topic 22,aid_43,Assignment 4,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11278,qid_282,sid_447,5,"Banks, Ari'Yon",Statistics,topic_id_99,Topic 10,aid_43,Assignment 4,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11279,qid_283,sid_447,4,"Banks, Ari'Yon",Statistics,topic_id_102,Topic 13,aid_43,Assignment 4,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11280,qid_284,sid_447,10,"Banks, Ari'Yon",Statistics,topic_id_94,Topic 5,aid_43,Assignment 4,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_11281,qid_564,sid_447,8,"Banks, Ari'Yon",Statistics,topic_id_195,Topic 6,aid_88,Assignment 1,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11282,qid_565,sid_447,2,"Banks, Ari'Yon",Statistics,topic_id_205,Topic 16,aid_88,Assignment 1,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11283,qid_566,sid_447,3,"Banks, Ari'Yon",Statistics,topic_id_198,Topic 9,aid_88,Assignment 1,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11284,qid_567,sid_447,6,"Banks, Ari'Yon",Statistics,topic_id_202,Topic 13,aid_88,Assignment 1,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11285,qid_568,sid_447,1,"Banks, Ari'Yon",Statistics,topic_id_204,Topic 15,aid_88,Assignment 1,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11286,qid_569,sid_447,8,"Banks, Ari'Yon",Statistics,topic_id_193,Topic 4,aid_89,Assignment 2,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11287,qid_570,sid_447,7,"Banks, Ari'Yon",Statistics,topic_id_203,Topic 14,aid_89,Assignment 2,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11288,qid_571,sid_447,1,"Banks, Ari'Yon",Statistics,topic_id_194,Topic 5,aid_89,Assignment 2,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11289,qid_572,sid_447,6,"Banks, Ari'Yon",Statistics,topic_id_195,Topic 6,aid_89,Assignment 2,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11290,qid_573,sid_447,4,"Banks, Ari'Yon",Statistics,topic_id_196,Topic 7,aid_89,Assignment 2,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11291,qid_574,sid_447,0,"Banks, Ari'Yon",Statistics,topic_id_205,Topic 16,aid_89,Assignment 2,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11292,qid_575,sid_447,6,"Banks, Ari'Yon",Statistics,topic_id_196,Topic 7,aid_89,Assignment 2,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11293,qid_576,sid_447,6,"Banks, Ari'Yon",Statistics,topic_id_196,Topic 7,aid_90,Assignment 3,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11294,qid_577,sid_447,3,"Banks, Ari'Yon",Statistics,topic_id_196,Topic 7,aid_90,Assignment 3,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11295,qid_578,sid_447,2,"Banks, Ari'Yon",Statistics,topic_id_191,Topic 2,aid_90,Assignment 3,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11296,qid_579,sid_447,2,"Banks, Ari'Yon",Statistics,topic_id_195,Topic 6,aid_90,Assignment 3,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11297,qid_580,sid_447,2,"Banks, Ari'Yon",Statistics,topic_id_199,Topic 10,aid_90,Assignment 3,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11298,qid_581,sid_447,3,"Banks, Ari'Yon",Statistics,topic_id_206,Topic 17,aid_90,Assignment 3,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11299,qid_582,sid_447,2,"Banks, Ari'Yon",Statistics,topic_id_191,Topic 2,aid_90,Assignment 3,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11300,qid_583,sid_447,4,"Banks, Ari'Yon",Statistics,topic_id_203,Topic 14,aid_90,Assignment 3,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11301,qid_584,sid_447,2,"Banks, Ari'Yon",Statistics,topic_id_203,Topic 14,aid_91,Assignment 4,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11302,qid_585,sid_447,2,"Banks, Ari'Yon",Statistics,topic_id_195,Topic 6,aid_91,Assignment 4,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11303,qid_586,sid_447,7,"Banks, Ari'Yon",Statistics,topic_id_200,Topic 11,aid_91,Assignment 4,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11304,qid_587,sid_447,4,"Banks, Ari'Yon",Statistics,topic_id_194,Topic 5,aid_91,Assignment 4,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11305,qid_588,sid_447,4,"Banks, Ari'Yon",Statistics,topic_id_195,Topic 6,aid_91,Assignment 4,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11306,qid_589,sid_447,6,"Banks, Ari'Yon",Statistics,topic_id_192,Topic 3,aid_91,Assignment 4,raw_data_simulation_sample_file.pdf,cid_10,Advanced Organic Chemistry,CHEMISTRY,tid_8,"Linear Jr, Tarren",CHEMISTRY,Spring23
id_11307,qid_1,sid_449,3,"Chan, Jian",CS,topic_id_23,Topic 23,aid_1,Assignment 1,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11308,qid_2,sid_449,2,"Chan, Jian",CS,topic_id_7,Topic 7,aid_1,Assignment 1,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11309,qid_3,sid_449,4,"Chan, Jian",CS,topic_id_20,Topic 20,aid_1,Assignment 1,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11310,qid_4,sid_449,4,"Chan, Jian",CS,topic_id_11,Topic 11,aid_1,Assignment 1,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11311,qid_5,sid_449,5,"Chan, Jian",CS,topic_id_7,Topic 7,aid_1,Assignment 1,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11312,qid_6,sid_449,3,"Chan, Jian",CS,topic_id_16,Topic 16,aid_2,Assignment 2,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11313,qid_7,sid_449,10,"Chan, Jian",CS,topic_id_9,Topic 9,aid_2,Assignment 2,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11314,qid_8,sid_449,6,"Chan, Jian",CS,topic_id_6,Topic 6,aid_2,Assignment 2,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11315,qid_9,sid_449,10,"Chan, Jian",CS,topic_id_19,Topic 19,aid_2,Assignment 2,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11316,qid_10,sid_449,1,"Chan, Jian",CS,topic_id_15,Topic 15,aid_2,Assignment 2,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11317,qid_11,sid_449,6,"Chan, Jian",CS,topic_id_14,Topic 14,aid_3,Assignment 3,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11318,qid_12,sid_449,8,"Chan, Jian",CS,topic_id_19,Topic 19,aid_3,Assignment 3,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11319,qid_13,sid_449,4,"Chan, Jian",CS,topic_id_10,Topic 10,aid_3,Assignment 3,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11320,qid_14,sid_449,6,"Chan, Jian",CS,topic_id_20,Topic 20,aid_3,Assignment 3,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11321,qid_15,sid_449,10,"Chan, Jian",CS,topic_id_24,Topic 24,aid_3,Assignment 3,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11322,qid_16,sid_449,5,"Chan, Jian",CS,topic_id_12,Topic 12,aid_3,Assignment 3,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11323,qid_17,sid_449,3,"Chan, Jian",CS,topic_id_22,Topic 22,aid_4,Assignment 4,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11324,qid_18,sid_449,7,"Chan, Jian",CS,topic_id_3,Topic 3,aid_4,Assignment 4,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11325,qid_19,sid_449,4,"Chan, Jian",CS,topic_id_20,Topic 20,aid_4,Assignment 4,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11326,qid_20,sid_449,3,"Chan, Jian",CS,topic_id_24,Topic 24,aid_4,Assignment 4,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11327,qid_21,sid_449,6,"Chan, Jian",CS,topic_id_5,Topic 5,aid_4,Assignment 4,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11328,qid_22,sid_449,3,"Chan, Jian",CS,topic_id_1,Topic 1,aid_4,Assignment 4,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11329,qid_23,sid_449,1,"Chan, Jian",CS,topic_id_23,Topic 23,aid_4,Assignment 4,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11330,qid_24,sid_449,5,"Chan, Jian",CS,topic_id_22,Topic 22,aid_4,Assignment 4,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11331,qid_25,sid_449,2,"Chan, Jian",CS,topic_id_2,Topic 2,aid_5,Assignment 5,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11332,qid_26,sid_449,6,"Chan, Jian",CS,topic_id_24,Topic 24,aid_5,Assignment 5,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11333,qid_27,sid_449,5,"Chan, Jian",CS,topic_id_18,Topic 18,aid_5,Assignment 5,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_11334,qid_28,sid_449,1,"Chan, Jian",CS,topic_id_14,Topic 14,aid_5,Assignment 5,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
